
sep=;
Interno;Fecha;Comunicación;Diferencia;Velocidad;Evento;Tipo;Responsable;Chofer;Odómetro;"Estado GPS";"Estado GPRS";"Señal GSM";Edad;Satélites;Rumbo;Ubicación;Coordenadas;Mapa;Referencia;Bateria;"Bateria Backup"
NDD000;"2026-04-24 10:44:30";"2026-04-24 10:44:30";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;29;0000;13;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48129;"-34.62224 -58.48129";https://google.com/maps/?q=-34.62224,-58.48129;"[Sin referencia]";2554;389
NDD000;"2026-04-24 10:44:37";"2026-04-24 10:44:37";00:00:00;0;"Batería secundaria baja";Batería;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;12;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48129;"-34.62224 -58.48129";https://google.com/maps/?q=-34.62224,-58.48129;"[Sin referencia]";2556;379
NDD000;"2026-04-24 10:44:40";"2026-04-24 10:44:40";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;12;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48129;"-34.62224 -58.48129";https://google.com/maps/?q=-34.62224,-58.48129;"[Sin referencia]";2554;389
NDD000;"2026-04-24 10:44:50";"2026-04-24 10:44:50";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;11;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48129;"-34.62224 -58.48129";https://google.com/maps/?q=-34.62224,-58.48129;"[Sin referencia]";2553;389
NDD000;"2026-04-24 10:45:00";"2026-04-24 10:45:00";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48129;"-34.62225 -58.48129";https://google.com/maps/?q=-34.62225,-58.48129;"[Sin referencia]";2553;389
NDD000;"2026-04-24 10:45:10";"2026-04-24 10:45:10";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48129;"-34.62225 -58.48129";https://google.com/maps/?q=-34.62225,-58.48129;"[Sin referencia]";2552;390
NDD000;"2026-04-24 10:45:20";"2026-04-24 10:45:21";00:00:01;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;12;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48129;"-34.62225 -58.48129";https://google.com/maps/?q=-34.62225,-58.48129;"[Sin referencia]";2552;390
NDD000;"2026-04-24 10:45:30";"2026-04-24 10:45:30";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48129;"-34.62225 -58.48129";https://google.com/maps/?q=-34.62225,-58.48129;"[Sin referencia]";2552;390
NDD000;"2026-04-24 10:45:38";"2026-04-24 10:45:38";00:00:00;0;"Batería secundaria baja";Batería;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;O;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48129;"-34.62225 -58.48129";https://google.com/maps/?q=-34.62225,-58.48129;"[Sin referencia]";2556;379
NDD000;"2026-04-24 10:45:40";"2026-04-24 10:45:40";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;O;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48129;"-34.62225 -58.48129";https://google.com/maps/?q=-34.62225,-58.48129;"[Sin referencia]";2553;390
