
sep=;
Interno;Fecha;Comunicación;Diferencia;Velocidad;Evento;Tipo;Responsable;Chofer;Odómetro;"Estado GPS";"Estado GPRS";"Señal GSM";Edad;Satélites;Rumbo;Ubicación;Coordenadas;Mapa;Referencia;Bateria;"Bateria Backup"
AH650MQ;"2026-04-20 06:58:58";"2026-04-20 06:58:59";00:00:01;0;"En movimiento";Posición;"Sin responsable";"NO LOG";29229200;Activo;Activo;29;0000;18;SSO;https://nominatim.openstreetmap.org/search.php?q=-34.625845+-58.554705;"-34.625845 -58.554705";https://google.com/maps/?q=-34.625845,-58.554705;"[Sin referencia]";2848;412
AH650MQ;"2026-04-20 06:59:07";"2026-04-20 06:59:07";00:00:00;0;"En movimiento";Posición;"Sin responsable";"NO LOG";29229200;Activo;Activo;29;0000;16;SSO;https://nominatim.openstreetmap.org/search.php?q=-34.625845+-58.554705;"-34.625845 -58.554705";https://google.com/maps/?q=-34.625845,-58.554705;"[Sin referencia]";2848;412
AH650MQ;"2026-04-20 06:59:50";"2026-04-20 06:59:51";00:00:01;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229200;Activo;Activo;31;0000;18;SSO;https://nominatim.openstreetmap.org/search.php?q=-34.625845+-58.554705;"-34.625845 -58.554705";https://google.com/maps/?q=-34.625845,-58.554705;"[Sin referencia]";2850;412
AH650MQ;"2026-04-20 06:59:55";"2026-04-20 06:59:56";00:00:01;17;"Cambio de rumbo";Posición;"Sin responsable";"NO LOG";29229218;Activo;Activo;31;0000;18;NNO;https://nominatim.openstreetmap.org/search.php?q=-34.625695+-58.5547916;"-34.625695 -58.5547916";https://google.com/maps/?q=-34.625695,-58.5547916;"[Sin referencia]";2849;412
AH650MQ;"2026-04-20 07:00:34";"2026-04-20 07:00:35";00:00:01;17;"Cambio de rumbo";Posición;"Sin responsable";"NO LOG";29229382;Activo;Activo;22;0000;14;ONO;https://nominatim.openstreetmap.org/search.php?q=-34.62441+-58.5556683;"-34.62441 -58.5556683";https://google.com/maps/?q=-34.62441,-58.5556683;"[Sin referencia]";2850;412
AH650MQ;"2026-04-20 07:00:36";"2026-04-20 07:00:37";00:00:01;18;"Cambio de rumbo";Posición;"Sin responsable";"NO LOG";29229394;Activo;Activo;22;0000;15;OSO;https://nominatim.openstreetmap.org/search.php?q=-34.6244233+-58.5557966;"-34.6244233 -58.5557966";https://google.com/maps/?q=-34.6244233,-58.5557966;"[Sin referencia]";2849;412
AH650MQ;"2026-04-20 07:01:00";"2026-04-20 07:01:01";00:00:01;8;"Cambio de rumbo";Posición;"Sin responsable";"NO LOG";29229535;Activo;Activo;17;0000;11;ONO;https://nominatim.openstreetmap.org/search.php?q=-34.6250833+-58.55711;"-34.6250833 -58.55711";https://google.com/maps/?q=-34.6250833,-58.55711;"[Sin referencia]";2845;412
AH650MQ;"2026-04-20 07:01:51";"2026-04-20 07:01:52";00:00:01;10;"Cambio de rumbo";Posición;"Sin responsable";"NO LOG";29229702;Activo;Activo;17;0000;15;NNO;https://nominatim.openstreetmap.org/search.php?q=-34.6239966+-58.5583833;"-34.6239966 -58.5583833";https://google.com/maps/?q=-34.6239966,-58.5583833;"[Sin referencia]";2851;412
AH650MQ;"2026-04-20 07:01:53";"2026-04-20 07:01:54";00:00:01;14;"Cambio de rumbo";Posición;"Sin responsable";"NO LOG";29229710;Activo;Activo;17;0000;16;NNE;https://nominatim.openstreetmap.org/search.php?q=-34.6239266+-58.5583666;"-34.6239266 -58.5583666";https://google.com/maps/?q=-34.6239266,-58.5583666;"[Sin referencia]";2850;412
AH650MQ;"2026-04-20 07:01:56";"2026-04-20 07:04:13";00:02:17;19;"Cambio de rumbo";Posición;"Sin responsable";"NO LOG";29229723;Activo;Activo;17;0000;16;ENE;https://nominatim.openstreetmap.org/search.php?q=-34.623855+-58.5582583;"-34.623855 -58.5582583";https://google.com/maps/?q=-34.623855,-58.5582583;"[Sin referencia]";2853;412
AH650MQ;"2026-04-20 07:02:56";"2026-04-20 07:04:13";00:01:17;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229812;Activo;Activo;18;0000;13;ESE;https://nominatim.openstreetmap.org/search.php?q=-34.6236416+-58.5574566;"-34.6236416 -58.5574566";https://google.com/maps/?q=-34.6236416,-58.5574566;"[Sin referencia]";2847;412
